30996778982694,23867133270899,31864362375781,34063385633643,39990440497816,15049565411260,29557964940912,42490111463436,34677565952459,33170032434424,16192026710596,42412802057799,25726854107648,20139101657236,15101105019558,22574348112001,42932493095861,23450521441920,31190052508625,27238682596671,28419798604071,33225867008933,28784870827659,22196390992417,15981573316640,4677219390655,31537944863204,42318312777397,28016071678560,30949534335512,35197256997820,26293789790272,39307540698583,10990821318077,33827162428205,29695403889639,20233590932664,10243497006442,23914377905824,42472931596751,30743375906801,40849433961377,39930310956776,19782619370287,25022479469017,20826296423767,17974438134762,20856361192543,21496311320034,25971667244387,19142669242762,21109764268942,41231686049647,21676699951632,40686225199679,20066087211472,22359599747688,25250112740318,20602958123688,36253818950159,22479858831980,41686952577232,3109556327624,23218593211559,21582210667565,23136988828295,20942260544693,42052024799874,24614457579106,19954418062949,22771916610322,19559281070688,22587233014372,27822798149911,23665269805696,20306605380166,19864223748650,28686086575262,1958505096594,20027432506409,24365349479416,33749853021590,24567212938251,30687541330005,20486994007571,40647570489539,244813140613,21831318770102,25065429146506,3143916065723,34368328307385,6876242648444,33668248639861,4299262263850,19224273622105,22733261898277,30567282250689,335007453572,28703266439334,1696512083369
20547123549021,23729694315808,20096151983702,450971570819,24275155162077,19958713029064,19254338392821,24992414695630,22591527982821,23858543333866,19769734469978,19928648258045,35287451308954,19589345837174,37456409793145,20517058777734,22853520986725,20847771259353,21848498639478,37151467115325,20740397077516,27878632718367,27208617825291,24601572680282,39573828669929,26688926783063,25666724565559,20177756364029,880468302169,22355304781110,19722489827937,31194347476750,30313879179995,24034636992925,19713899894618,23106924061046,2362232017439,31469225380619,24133421244813,502511179576,20302310417295,695784702011,19348827673335,30064775663,4294968527,23218593206854,14465449860192,19774029431141,19490561598504,21844203667763,33951716483215,33711198313427,20289425514121,34982508630396,24730421695576,22733261902400,22711787061413,1056561962364,5763846117063,19146964214987,29317446763184,9689446219943,19859928781637,33517924782699,24614457576358,7490422970352,678604837241,10432475566720,34114925241932,22874995823569,19529216300687,27234387632454,19881403621069,3023656976935,42077794607100,30846455124468,42052024795494,4913442595768,21865678508819,6347961669235,27921582391408,2542620644315,2804613653906,39792871997766,20942260542031,4342211940809,21796959033764,29845727741499,244813140648,22776211570999,41008347751549,18146236830550,24537148168395,31340376360361,32525787337772,19357417610676,42490111465853,6605659708454,20766166881516,42722039698480
19559281070614,2800318681615,39548058866870,42056319767347,3027951944690,36889474111176,22372484653080,21066814595674,39092792333249,37211596661457,27586574948714,23218593211559,880468296234,19585050871103,38822209388618,23910082938433,39268885991785,21586505639160,27990301875871,16874926507546,39097087296092,22183506089112,712964571610,20001662704128,12811887450975,446676604517,30567282246217,20027432503306,19696720024253,40458591929596,25598005092881,3143916062197,1060856922630,4131758540654,25963077304399,22613002818007,682899807327,22479858832834,30644591659217,35347580852684,20993800148709,506806150192,42515881271901,20104741912633,19284403161111,20740397077515,20203526162174,19713899897002,34132105106048,3083786521076,25542170514612,12932146534678,37207301685516,657129999294,38276748547359,674309873972,19198503815928,29368986370632,32259499369561,5291399713455,240518174105,3324304691180,38534446584668,24507083392565,19615115641077,37705517893171,40432822129550,20985210211420,41038412513444,11141145167514,3556232925927,38538741551567,27350351745961,37198711755768,19997367740151,17119739646450,26787711033101,25898652799617,30163555326292,15221364103362,768799153542,2469606196104,29854317675461,23210003275366,34780645164324,6554120101174,26890790247886,33440615374376,40926743372997,33019708576151,19640885449904,1898375551339,8899172241865,25636659792742,20452634270194,17566416246241,19658065314665,19417547149845,18292265716757,3672197039052
29321741739691,20113331851660,19159849112862,19885698588982,31194347472813,22771916608219,19305878000349,33522219749870,19696720024474,20602958123423,36889474112893,19559281071524,35171487191660,41059887357051,22041772163131,19718194860408,19533511267945,19864223748650,5836860560007,335007454196,24034636997080,22853520987764,40999757807673,23729694311849,20040317409471,23201413342200,37151467113450,23832773532024,26907970115301,21839908706374,21719649621704,21397527077371,19241453492050,38281043516669,22355304785599,19769734470189,37456409794318,11982958760618,27822798151468,20001662697990,24734716663205,23325967389429,266287977013,40359807689412,133143993817,29764123367228,33011118644962,21869973476455,7988639177296,19503446498002,25189983197003,25636659795985,23222888178398,22243635631720,20542828581607,3882650442107,18103287154697,33440615371612,23398981831694,19997367738227,7176890353255,3749506456246,3023656981635,22101901713879,40926743369193,35107062678235,22776211578860,25387551686712,26332444497625,37340445677754,39578123636643,6871947678900,26233660244377,38276748544963,31877247272827,20250770806502,13481902346773,21264383087073,42052024804555,21036749820067,19731079759616,40892383628142,9315784072973,9534827399729,365072220364,24730421691894,377957129526,8233452306502,39543763895199,429496732021,8856222568899,23347442221422,5355824224514,17506286702947,3818225934585,19554986104217,25443386261596,2508260910220,41038412521929,8177617731852
19159849111928,29321741737981,30232274802085,33522219750757,25250112737676,23218593211785,22067541967304,24610162612077,20199231202634,41004052779996,19305878000681,20113331851764,31967441593745,26907970115656,41051297419744,41686952579472,25159918429492,21225728381493,18524193952159,20255065773446,40892383633607,20585778259289,3285649991339,35175782158911,41231686046225,19232863556138,41059887358262,24232205491836,27925877363775,20873541067078,10943576675427,37443524891801,32530082305740,40084929778116,26409753903456,42885248460087,34806414969039,35802847383933,253403077954,22432614193528,40896678600418,23201413337613,19237158523766,33526514718478,25640954757670,21938692950038,19842748909044,38311108288107,21676699947706,12524124644758,22471268898125,26465588483147,22402549422342,27861452855580,29227252455405,27620934686604,33354716026784,24794846205618,22926535431536,22153441318717,24249385358415,27315992009305,27011049329717,25396141628154,9152575314157,31013958850744,31842887540031,23343147261437,25735444045326,15264313776894,35197256997715,30069066044121,21294447858417,21092584396016,39797166970783,13700945684048,30949534343101,17411797423423,25262997643212,34196529616016,23450521441396,32959579037241,40175124091640,20899310869182,22737556866790,28170690502538,42683384993435,21496311322094,21668110014952,29300266901949,20628727930839,33827162433149,23755464121181,31512175057489,29867202581847,29557964940792,42472931598396,26207890445938,23514945950928,24739011632443
32800665244759,7082401079653,20517058774012,23106924058418,1864015806580,25533580580372,37636798424264,19550691137012,25241522801960,20310900347431,18893561135393,12141872550490,22591527986373,31391915971760,2375116914894,19254338396534,34136400073287,19975892898781,30313879184019,19310172972073,369367191279,773094118141,19228568588795,20134806690049,3745211491130,6644314411450,21552145893231,19589345842581,13589276529398,3878355472946,19366007546312,39986145530469,33419140535117,14748917700283,24601572680793,27874337757303,6554120096740,34686155883422,7511897805364,41957535519657,3779571228893,19348827676872,34479997457609,21290152890977,19696720024362,339302416442,23042499544700,5708011536502,28003186778892,17630840750625,21453361649079,22892175692642,18545668788998,2495375999407,6369436504981,20053202307681,36752035156638,12515534708883,35811437317198,8263517085564,9977209030298,32822140077601,20783346749190,25593710119160,36043365553749,23210003268273,21071109555400,7786775714957,30601641984926,18670222841365,14611478750005,27724013902057,17836999186525,23222888176894,10484015178397,31662498908184,23214298240392,18326625461628,7838315323666,16703127817195,12532714570607,21285857923093,2383706849372,41184441402591,6609954677228,11141145167305,5184025534237,38212324034574,5733781345513,8950711847672,11931419153071,27066883900661,5583457492586,17819819313171,18541373817045,6816113099887,1541893262472,6644314411924,21049634724841,23995982286236
23222888174772,20542828581724,37207301691278,657130002796,37705517897922,30163555327528,24507083396555,29854317679069,27848567947848,32018981191954,12567074315726,19198503822032,19323057871666,3865470569411,5291399713511,42447161795344,38886633902870,19997367735209,9405978378351,29729763623180,29648159249000,39487929325105,32259499365262,36507222020792,214748374214,21483426416734,23746874180013,21955872821746,22750441767686,39578123641318,137438954437,4462471029801,8856222573638,3856880641128,3362959399944,18850611468571,29184302781571,1073741829939,21406117003471,40441412063096,36150739732347,19340237738103,18412524802141,27118423507799,2783138807908,10209137271376,6420976111223,442381636041,10892037065820,25387551695863,16892106382445,35003983471455,2950642540882,39513699124393,9453223026789,2873333123328,5759551146803,2740189138738,4857608012878,31593779429744,16273631093669,31237297146876,17965848201138,25821343387130,13069585482971,31563714660291,34153579938101,30030411334960,41197326306384,24648817314142,3612067497269,39187281612067,40265318408653,17171279252346,6902012450666,29235842393860,8431020811653,14388140443861,15818364554298,30361123817422,2095944041727,27109833575862,41403484740139,3925600114754,11115375362994,16634408341805,5626407161610,11175504904644,2022929598644,4900557686043,4668629452330,13696650709050,31632434138399,2817498548119,11059540794121,11549167061549,12743167968301,18790481924324,42034844927277,18279380813716
38062000184210,24545738102986,13095355291406,21221433411501,29205777621268,24550033068587,6296422060447,5738076317175,22204980930219,19310172968693,23201413334810,13099650257578,32190779888923,19228568592035,14465449854185,24601572672817,28003186772477,38216619005188,26779121093214,2787433783606,12794707581020,15208479198134,2392296783893,35175782160098,23669564769136,12034498366730,13511967119430,6365141535330,22363894712197,81604380921,32422708127050,24777666335766,605590389550,7219840025532,32817845110428,11252814318765,7842610286167,13967233653048,47244640801,29768418333159,35759897710095,27547920243592,55834584787,8173322767497,8194797606364,23055384444933,9573482103340,25168508359765,133143986729,36133559866356,25194278164177,23089744190003,14448269985628,36657545875631,9186935047749,22801981378743,10917806872073,26169235737517,5390183960093,12408160522556,7546257542882,8770323221723,13945758813664,16381005267908,15156939590814,12936441497154,18034567677692,17072495004056,3959959849865,12219181960833,33608119092190,6773163428682,14237816589248,19086834668261,36855114369601,11836929870682,28561532521934,30382598655165,9848360012685,10256381910996,2761663974509,3345779533256,14839112011980,35579509088837,9049496096008,14568529072387,18120467024966,11287174060823,18240726109474,18219251270218,35566624186464,27758373637158,35536559409451,17214228924342,1159641172044,10797547784464,16673063047553,18790481921580,7928509634482,8340826491072
25198573131474,18348100295220,18528488923478,5385888994561,11196979743427,15522011811698,39565238733267,18953690681604,37684043057142,8757438318660,8366596295879,8096013356325,9182640081027,6889127545797,36859409344271,11905649346694,29781303236914,8336531523294,14564234104977,38169374363526,37366215479420,35600983925200,8538394985259,16385300238094,18494129179203,42009075125417,9929964392359,12214886992448,15161234564477,40256728469217,14104672602171,5587752455325,16836271800929,5321464483094,15195594295164,9345848840474,35755602740953,6305011991172,16372415334727,34449932684187,4209067954328,7709466297388,4943507361321,38457137177926,15951508538806,12476880002511,15096810048398,7868380087589,12120397709926,1765231562957,21461951583296,34084860469200,26534307957529,27766963571911,16359530438171,12902081764397,5510443047126,30331059052630,7915624734739,12025908437232,30378303686696,14233521621339,8336531529982,10806137718474,2439541432023,13868449399579,37864431685503,6859062777526,39870181415336,41583873363940,10801842756976,24665997185200,13305808685625,27784143443239,21818433872217,19009525261442,16930761088157,9509057599034,36614596202620,5089536254987,15152644623419,24962349932921,37512244367238,26031796783828,31434865643612,6889127549957,32925219300229,26620207302235,26371099199578,12721693135695,18708877548896,31941671786233,29781303239133,27427661157769,32229434592301,28565827495433,41622528073250,16501264358960,11235634454058,25649544699343
23622320133023,26572962665529,5669356836061,10819022622189,944892810642,1035087121899,15771119915025,32190779889163,3229815412308,21741124461536,28278064682034,22170621188752,15135464759273,1013612287870,30232274802500,6966436962078,32611686686599,10011568774212,29613799511725,4105988741908,31967441592990,23764054053832,38706245277976,15328738285660,27552215208758,32817845117850,40931038335991,2491081040481,18129056961819,31074088396545,19310172969119,31568009632056,21908628182310,19975892894755,5566277623295,6734508727926,1318554968229,21805548962450,7262789705026,30962419239331,30683246369144,31628139169414,17523466571993,10943576672601,22424024259597,12880606930635,24833500906848,35313221113514,14267881365830,36898064045578,21792664064581,42266773166938,41751377091634,17639430689364,29562259901259,39320425599614,32053340939916,24674587120095,31868657340087,2929167700737,15045270443088,42090679510694,10247791978253,42417097025150,42563125910116,42129334215930,42477226563880,20448339302181,24743306593545,5068061413504,29304561866320,30185030159001,9431748186835,7649336758785,22475563867900,29996051599954,26091926329609,21492016357181,27930172330444,8705898718884,20830591395348,13340168428066,33174327404264,19606525711407,23356032162855,42576010812415,34681860924259,9732395899000,28939489645055,34900904253159,21479131453208,30090540882103,22406844390970,28424093574802,34200824585089,25026774438845,19215683689036,4672924425466,15985868280839,16196321676838
20499878912115,22393959486211,13769665156139,30167850295513,9539122365836,3822520897828,20667382638148,21010980016646,2061584303502,7494717932919,9491877726591,4131758542026,16277926055481,21745419421119,10823317590912,16226386444671,30060476111711,23076859286819,21629455306472,22643067585470,14821932141830,5480378277676,28522877815462,12588549148237,28930899713273,10655813869845,24365349477222,20242180867938,5454608466514,14297946132265,35691178230821,9646496549022,4337916972805,23265837850215,31464930414323,9354438770942,14199161884619,5768141079055,8259222117183,4952097300784,35089882808853,30064771974,32968168965275,7404523619175,16449724750792,27045409064692,23832773526560,575525620769,5531917883046,12287901442086,31744103289379,1889785614804,3689376907824,20491288978560,28406913704913,37538014176997,42846593752744,40604620824690,26985279527101,34175054782379,42232413427751,42464341662371,31207232380852,31756988196096,27736898805809,28634546969118,26487063323625,33088428055922,425201768585,34286723930487,36434207578428,35064113011220,19666655255451,30824980289550,30051886177745,26684631816570,23158463666751,42863773621250,4445291158644,42021960033326,29192892717557,28093381089773,29991756633034,28681791612179,34076270526513,9526237462596,35953171240367,5931349842435,39878771350699,901943137286,18824841665611,23497766079770,1417339208190,14040248094401,23575075487825,3096671427027,37005438229932,28346784161614,21633750279705,33895881906741
34810709939304,18854906436575,29493540423096,10565619552071,1786706405056,249108108738,13026635813972,40303973113301,28978144354774,23991687323921,9693741188789,22226455756879,6420976115657,30605936953077,5536212853647,1374389536714,20048907338908,21066814591195,2800318682930,18008797875045,32981053870749,3478923514098,38019050505362,42361262442086,21376052233557,22170621184311,33419140535819,8160437867055,14422500183643,25598005084734,1653562409904,20890720933165,8220567409398,31078383354209,40441412067117,6068788791319,16419659980085,22746146806825,5708011540783,20937965568521,21045339758064,16260746190604,18657337934757,682899803497,22853520982745,19348827675782,6004364285196,8993661523419,19254338395012,16282221023930,22093311776926,27556510176114,22415434324757,21599390536760,29210072585683,36039070581663,8890582303485,12524124641591,13091060318974,25353191953800,32822140077556,35811437314861,24167780979087,34209414519167,11411728105903,1606317771616,6962141989142,14890651621090,6820408066609,15775414885782,11982958761001,16411070039038,871878368137,6811818133772,20585778255441,24519968299543,7267084664917,9977209037505,4874787886131,2379411883449,257698042027,19224273621443,2349347114396,13185549605902,10569914521605,29515015259372,31877247275562,7121055785629,25640954761398,36421322676427,395136993885,25756918875657,23102629091741,10943576672115,30593052051602,7262789699349,19357417606382,1511828490447,30318174148201,9547712299070
2010044699956,31134217934634,37001143255362,22110491645166,26680336850643,1924145357986,27573690048540,22999549879832,41596758266584,1133871372480,20439749371316,36597416337921,37430639991209,31752693224719,14207751824811,35180077128484,12730283065438,42404212123364,24756191500301,23845658434067,27732603835770,23691039610499,23609435232003,644245100095,34415572947217,31529354926646,26710401614153,9393093481621,42640435322028,11892764446690,28402618728811,38994008086550,26980984556446,40759239643454,28677496641672,34862249547201,10337986289295,3624952405888,29987461663393,7146825584819,23772643991061,19937238197369,7241314861721,4440996184273,41420664605775,31799937864855,25572235283933,6133213301185,30348238918335,15444702405700,23880018174739,21457656616901,5484673241452,11338713670152,24537148168802,35811437321924,7584912249699,20212116096297,33865817136869,7284264540105,19288698131963,3216930511383,19202798780508,21002390082151,10591389357814,14611478747005,20856361195235,41691247545439,36674725750462,20109036889793,20920785704141,5188320498417,26414048875915,949187778718,3938485019455,41235981017437,12515534710167,27724013900725,15264313777107,28960964482553,24769076401042,21801254000451,25271587577513,1537598295539,19172734016393,20594368189569,36752035157676,26319559598060,35442070132234,37641093387173,17093969843262,8791798058476,35759897710611,26628797235833,36000415876850,30159260361092,22896470660973,25550760452099,21449066683688,42498701401065
